source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,phot_variable_flag,l,b,teff_val,a_g_val,r_est,r_lo,r_hi,r_len
573943012412143744,12.04626913451311,0.08264364308443903,85.28428640788144,0.06386365796432021,0.5767190379141062,0.08440595220980972,-2.1615393404597696,-1.0287996653437776,17.408789,1.2016773,0.5417385,0.6599388,,,NOT_AVAILABLE,122.85960387829415,22.412993155536896,,,1624.548102173,1423.6745821875,1886.65325548881,570.034751973467
573965174443521280,13.79620416539243,0.03866038707911252,85.38081116720332,0.031898321133135024,2.3617125629799953,0.03814046552909043,2.5361908073387043,-14.571893217697788,14.397336,1.3645182,0.6212778,0.74324036,,,NOT_AVAILABLE,123.01357448157478,22.509655229389562,4841.5,0.7355,418.419823891139,411.796473105351,425.255753706905,567.333389099502
573939679517558656,12.65522082660972,0.029205200302686054,85.2326954674732,0.023492281723414953,0.484157277224345,0.029401498582248848,-3.04337964282395,-1.0636295535836255,15.28625,0.8058243,0.32133675,0.48448753,,,NOT_AVAILABLE,122.91356394504881,22.360974587575217,5792.0,0.7107,1939.86123797152,1833.45906516139,2058.99194008901,570.964090038493
573952701858528128,8.172597851675443,0.05480959059583532,85.35577859935995,0.05378787366644888,1.2409337005090078,0.051388582912821695,-9.636306074360334,5.53386789524886,16.630442,1.5151701,0.71265984,0.80251026,,,NOT_AVAILABLE,122.5216220708228,22.498971332095653,4554.9873,0.144,788.238483200459,757.327934094533,821.725828891053,569.510786939534
573933838360921600,10.332371661395829,0.4534405433518884,85.11460349787323,0.5032451220167761,-0.32968376876543465,0.556709431131804,-2.625240582957091,-0.5018779821887756,20.16526,2.4557304,1.3647614,1.0909691,,,NOT_AVAILABLE,122.69946890045125,22.24741648432854,,,1932.89046590039,1248.59531058755,3005.50771767362,574.313970954087
573938408207238528,12.181394891968084,0.04187210003072304,85.22667259940646,0.03224119664797487,0.4913837873373208,0.04090392826594911,-2.020178132240862,-0.7850860943260071,16.151297,1.0447817,0.44508743,0.59969425,,,NOT_AVAILABLE,122.8709098579563,22.355243907965527,5465.1475,0.8183,1906.04622958127,1766.64060346787,2068.41945091087,571.256512183433
573955549419479680,9.68128784316517,0.07704988111482781,85.35929835888129,0.06333008882863912,0.22734307076427704,0.0758066807253202,10.70560844746048,8.44737644378273,17.309004,1.0177002,0.436594,0.5811062,,,NOT_AVAILABLE,122.65374870729039,22.49441624238039,,,3131.23176973254,2578.32587353126,3903.08747378721,569.080782204249
573983518246877312,10.56922458403939,0.25077805614776233,85.64809336419283,0.24732022643803975,0.5263308585744386,0.2909571046527889,3.4680102075514827,1.4489413189288523,19.436085,0.6660576,0.21212769,0.4539299,,,NOT_AVAILABLE,122.74347822178605,22.77969567588502,,,1537.13289368035,1083.97752288734,2335.9239272609,562.675618241939
573977681387254784,12.161952107045746,4.6572021728196615,85.65951169155113,2.615049299975552,,,,,21.083672,,,,,,NOT_AVAILABLE,122.87466057894297,22.788071893766404,,,,,,
573976891114060160,12.276767571200718,0.1028466631069635,85.64329484169978,0.0875791386115288,0.14565289048938648,0.11472874478472295,2.0722398013108503,0.23772456900274538,17.977783,1.1023617,0.48125076,0.6211109,,,NOT_AVAILABLE,122.8839126839992,22.7717621101267,,,3120.52946794364,2439.70580567528,4098.72453638229,562.279984147203
573975035688415232,13.450031509181667,0.22554468173857536,85.60738068396523,0.18436222118067677,0.541387533906687,0.23470991757267815,3.9576828020949346,-1.3976085549038817,19.468655,1.7107525,0.8808441,0.8299084,,,NOT_AVAILABLE,122.98096051742459,22.735855614195383,,,1567.00944598481,1148.44262618859,2287.71478250082,562.646643479317
573940091834384000,12.322211918723216,0.0216514801846463,85.2851770412033,0.018038474879605835,0.5213544712616655,0.021226393069809595,-2.3844759334405627,-0.9005344506111868,14.763177,0.89859295,0.36824036,0.5303526,,,NOT_AVAILABLE,122.88415043568227,22.41362637305747,5598.8667,,1813.82563158689,1746.25356180356,1886.71230239406,569.924779524561
573945658112209536,10.123998998176418,0.879032414043492,85.13037101984041,0.7630207698040351,-1.3364421880919477,1.0054134662656056,-0.30629849008808524,-2.573138389650768,20.623577,1.4222431,0.5220814,0.90016174,,,NOT_AVAILABLE,122.68109651509664,22.26395076342603,,,1755.30621881423,1059.66568882711,2847.39710056499,574.018603122012
573964349809801600,13.191469386054283,0.10683763633281157,85.36274782404912,0.09144162685739718,0.4881735657343383,0.10990686885934713,-2.220528838966535,-0.5132143490541662,18.032244,1.4337482,0.650753,0.7829952,,,NOT_AVAILABLE,122.96096974027901,22.491072727029362,,,1836.42553141987,1522.80011773946,2287.91889864599,567.940277869254
