,index,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp,bp_g,g_rp,r_med_geo,MST_cluster,cluster num.,prob,mass,ruwe,rv_template_fe_h,has_epoch_rv,teff_gspphot,distance_gspphot,radial_velocity,azero_gspphot,ag_gspphot,ebpminrp_gspphot,source_id.1,r_med_photogeo,logg_gspphot,logg_gspspec,mh_gspphot,mg_gspphot,mh_gspspec,alphafe_gspspec,fem_gspspec,Gmg,L
258,312,83.85565170153936,9.913237584142266,2.6339447271825667,1.2021818207442283,-1.9402875492511884,17.541649,2.8093529,1.5246372,1.2847157,377.11313,1,1,0.9134587936345435,1.0,0.9753329,,False,,,,,,,3337991996259468160,353.64276,,,,,,,,9.644682285681073,0.011861157853528318
259,313,83.82935239107333,9.915238860445406,2.508079838053967,0.6781584417666282,-1.8179107989045615,11.571139,1.1589956,0.3826666,0.77632904,394.27875,1,1,0.9979632581113698,3.0,1.1878108,0.25,False,6001.9673,374.1783,8.437673,1.0368,0.8553,0.4684,3337992026322839168,392.54987,3.736,,-0.913,2.7973,,,,3.567845784944936,3.19787648873792
260,314,83.83898460790313,9.915255368551414,2.492590023849973,0.7891317080378408,-2.3589883372836056,16.070007,2.4920073,1.3423538,1.1496534,393.50818,1,1,0.9927838718666713,1.0,0.9734689,,False,3550.6218,385.2625,,0.9049,0.5999,0.3694,3337992026324077824,394.52737,4.0629,,-0.5482,7.4712,,,,8.05326126251175,0.051368335687715004
261,315,83.85077599660299,9.920943973756266,2.6082924872558504,0.9138244950025818,-1.9260229462719332,17.916311,3.4001255,2.071516,1.3286095,390.05597,1,1,0.9955303345299633,1.0,1.0752312,,False,3415.053,586.4573,,1.6946,1.0231,0.7566,3337992060683596160,384.41583,4.1724,,0.3914,7.9731,,,,9.998092452321679,0.008565703140276888
262,316,83.82467493087297,9.949223270540184,2.679226643987071,1.425087083148957,-2.015784997165306,16.970236,3.027563,1.7400513,1.2875118,366.3988,1,0,0.6689669430579848,1.0,0.9955835,,False,3426.1284,418.3537,,1.3319,0.8282,0.5777,3337992339857330176,360.2509,4.23,,0.1715,7.9776,,,,9.110283267312353,0.019403795687764812
263,317,83.90512958360348,9.947692735113376,2.512493288838191,0.7804950431254033,-2.0268659632997927,16.933077,2.3803396,1.1619339,1.2184057,392.4562,1,1,0.9976996011872427,1.0,1.0547147,,False,3472.6677,494.4608,,1.1311,0.7354,0.4654,3337992546015268608,384.3994,4.0173,,-0.5927,7.6904,,,,8.933601551895098,0.022832810866742687
264,319,83.80688212516372,9.940931359945967,2.4919641978525564,1.6321191033956466,-1.8206861351612595,14.591641,2.2337685,1.1743336,1.0594349,395.02682,1,0,0.992034346680626,1.0,1.1188366,-1.0,False,,,12.930349,,,,3337993061411361024,393.29492,,,,,,,,6.574349992530426,0.2005672421971541
265,321,83.79566196645969,9.962178616161962,2.337962578548564,0.4071927279539859,-2.262596666711859,17.44799,3.2178097,1.9066372,1.3111725,420.90494,1,1,0.9982174032520048,1.0,0.9709695,,False,3380.5337,375.3242,,1.2821,0.7852,0.5698,3337993160195427072,418.9582,4.4777,,0.3927,8.7059,,,,9.292177777799067,0.016410767357751887
266,323,83.78092262762502,9.972888845270978,2.50315877050864,0.4490463567358983,-2.081505528674165,15.755544,2.7790966,1.5625143,1.2165823,391.87152,1,1,0.9996775710053406,1.0,1.0901241,-0.75,False,3580.529,349.5398,26.924442,1.1833,0.7627,0.4972,3337993405008742272,391.0678,4.077,,0.1007,7.2271,,,,7.747985984695058,0.06804647087662394
267,324,83.8131056171761,10.018550082714167,2.460832630420003,0.9640753996044518,-1.9104357017569016,15.442109,2.6407156,1.4541712,1.1865444,396.452,1,1,0.9736916730286185,1.0,1.0626026,,False,,,,,,,3337993954764542976,398.57965,,,,,,,,7.39751938432701,0.09397065332468492
268,325,83.54824372570356,9.82082006989897,2.528986656629437,1.530213766720897,-2.2243884724137035,17.71537,3.0884285,1.8079758,1.2804527,392.50314,1,0,0.9919348234555164,1.0,1.0359291,,False,,,,,,,3337994912541529984,409.35678,,,,,,,,9.730102689688625,0.010963744953736344
269,326,83.53559361281131,9.845393250843204,2.7328136110829275,0.4190530755628894,-2.0072751459145417,18.634445,3.5096512,2.118372,1.3912792,371.02362,1,1,0.9999683719718345,1.0,1.0348208,,False,,,,,,,3337995221779199488,368.83487,,,,,,,,10.817495060331966,0.004027188665320093
270,327,81.82110305993538,10.09078325888882,2.467376852591761,1.6047143370806278,-1.94504032202414,15.484346,2.2485132,1.1581993,1.0903139,398.41946,1,0,0.9999999998749232,1.0,0.95809984,,False,3771.286,362.9897,,0.8987,0.6104,0.3569,3338897817745771136,396.12915,4.2122,,-0.2053,6.9855,,,,7.4455234306708995,0.08990640405399977
271,328,83.57326075137757,9.87491194626372,2.498225820591416,0.9218714738600036,-1.6551227802556838,18.491802,3.377718,1.985609,1.3921089,407.5073,1,1,0.8978311586375292,1.0,1.0338799,,False,,,,,,,3337996836686933248,351.96243,,,,,,,,10.479960463633555,0.00549560885389762
272,329,83.64938616861812,9.90734901643224,2.456254677774455,0.7149543563673386,-1.7725602476009938,17.87899,3.6655483,2.2592716,1.4062767,401.37402,1,1,0.9911762020065304,1.0,0.9477681,,False,,,,,,,3337997145924607104,401.22824,,,,,,,,9.830356974026923,0.00999671268814748
273,331,83.39282319700007,9.844941413454409,2.411699294716524,1.8633184369299851,-2.177205393905274,18.542484,3.2760983,1.9547749,1.3213234,418.432,1,0,0.9999923026035274,1.0,1.0284625,,False,3432.6858,786.444,,1.6639,1.0099,0.7393,3337998623393295872,365.51245,4.2086,,0.3844,7.9778,,,,10.454099781879085,0.005628077734605974
274,332,83.44673156298181,9.927334173900023,2.59182714455716,1.3933301023725024,-2.206285359733566,13.488184,1.7078352,0.8093653,0.8984699,379.15076,1,0,0.9738969315784528,1.0,3.7541158,0.0,False,,,22.259346,,,,3337999624121448192,379.72363,,,,,,,,5.556214169888911,0.5122881758805664
275,333,83.52065839944355,9.95104227372614,2.5163645204347227,0.2809552228971104,-1.9504332229572996,15.276177,2.1443005,1.0733118,1.0709887,391.24976,1,1,0.9998690134320892,1.0,1.0377911,,False,,,,,,,3338000994215337472,389.2888,,,,,,,,7.280044766033198,0.10470853747415969
276,334,83.5490831829173,9.950913435011508,2.687578410684909,2.022760959023784,-2.4805499373869573,16.152819,2.696598,1.4974079,1.1991901,363.5137,1,0,0.9999999199187714,1.0,1.1354753,,False,3477.4124,342.5228,,1.2077,0.7812,0.4989,3338001342108347904,364.90475,4.0227,,-0.4601,7.63,,,,8.299624718722526,0.04094021438300781
277,335,83.52879949952235,10.016789683146342,2.4744787578487224,0.851100255850811,-2.106886769411141,11.549986,1.0902681,0.45882797,0.63144016,399.2224,1,1,0.9747014184879141,3.0,1.0561653,0.0,False,5632.797,371.8949,26.160704,0.5641,0.4602,0.2471,3338002579058920576,397.64816,4.0182,,-0.3346,3.2135,,,,3.5174046498211844,3.3499485736906176
278,337,83.64068933310595,9.926141742196158,2.6389765623271653,0.4814106988990876,-2.226735454296614,17.542524,3.1463547,1.8324242,1.3139305,378.16727,1,1,0.9998028745358367,1.0,1.0091392,,False,3482.846,510.8632,,1.5614,0.96,0.6879,3338003231891664896,399.95953,4.2818,,0.3857,7.9611,,,,9.649701665580768,0.011806450041794933
279,338,83.70191183949525,9.954329913977048,2.492015587730615,1.0336465885964687,-2.247925422410204,14.926796,2.0940876,1.066082,1.0280056,392.3364,1,1,0.909867325383137,1.0,0.99673724,,False,6154.164,386.9005,,3.4491,2.6316,1.4668,3338003575491316864,392.96704,4.2947,,-1.004,4.361,,,,6.909549772688909,0.14729231597488798
280,340,83.7062555805961,9.979652138284608,2.6129112387129942,0.9212043907088115,-2.0046049637206584,17.700022,3.2149868,1.8483391,1.3666477,377.56976,1,1,0.9916595122438483,1.0,1.0549845,,False,3001.9348,279.8637,,1.7943,1.0657,0.736,3338003816007179520,380.15616,3.8421,,-0.5018,9.3421,,,,9.785645284396487,0.010416981340802855
281,341,83.70423080384718,9.9672367005219,2.5713064755554536,0.7444583169742812,-1.9915147637835744,15.203444,2.4993696,1.3456116,1.153758,381.8226,1,1,0.9981014416308358,1.0,1.016389,0.25,False,,,35.824482,,,,3338003816009483136,381.239,,,,,,,,7.254213217734108,0.10722960665884283
282,342,83.6367738573748,9.99189358620881,2.479592491386179,0.7901363658252027,-2.004729557920189,13.951609,1.6222944,0.7603874,0.861907,395.6563,1,1,0.9921741366940133,1.0,1.1426361,-0.75,False,,,-1.1754593,,,,3338004503204256512,395.82736,,,,,,,,5.9235105628320905,0.3652546679057792
283,343,83.70107922139647,9.99828824443268,2.4784346576991227,0.9263218400125016,-2.0538421906163293,17.517199,3.1807785,1.8590565,1.321722,400.0802,1,1,0.976259555736174,1.0,1.0554281,,False,3473.1025,497.0976,,1.5834,0.9704,0.6993,3338004739425115392,414.6389,4.2716,,0.3915,7.9701,,,,9.488086367517564,0.013701416015550678
284,345,83.67989399173207,10.033225778467834,2.6609549135628403,0.0842843683713272,-2.123574357952592,17.993128,3.4903545,2.1264534,1.3639011,375.35608,1,1,0.9999918000148637,1.0,1.0260123,,False,,,,,,,3338005052960055552,375.81442,,,,,,,,10.118315580279017,0.007667852813533752
285,346,83.79715771321541,10.013973906954147,2.4683858289942644,0.8397304259417019,-2.1923738356153226,16.726778,3.1825304,1.8219662,1.3605642,396.94836,1,1,0.9897679272418448,1.0,1.443177,,False,,,,,,,3338005327837946368,400.83057,,,,,,,,8.688843222322058,0.028606367331474578
286,347,83.77526908694496,10.005502368903953,2.5241248899427067,2.0037158234348795,-1.7241998629734163,12.490663,1.1413536,0.4902439,0.6511097,393.30267,1,0,0.9999909958645669,2.0,2.672347,0.0,False,5269.1724,445.8135,25.856052,0.4681,0.3767,0.2014,3338005362197689472,393.03183,3.904,4.24,-0.1379,3.8705,0.3,0.0,,4.501217196741441,1.3536709884037483
287,348,83.73008994108338,10.009630848703146,2.6778994306359416,0.6350577835155469,-1.9394310261518168,16.902687,3.485754,2.1075745,1.3781796,368.47787,1,1,0.9997702792637193,1.0,1.0515827,,False,,,,,,,3338005499636649856,366.00525,,,,,,,,9.041658314574882,0.020669819024992552
288,349,83.8001549595372,10.017865772550742,2.584794986972588,0.6126975985394362,-1.8071337037002335,18.981365,3.3623047,1.9697094,1.3925953,393.5029,1,1,0.9995253527936366,1.0,0.98003256,,False,3353.3,326.9426,,2.8965,1.7224,1.205,3338005701497918336,364.53595,4.729,,0.4974,9.5986,,,,11.043495513634571,0.0032704069311714633
289,350,83.7900184695025,10.030954183206896,2.4087370697237485,0.8901847241803053,-1.8971043194415635,9.855999,0.16264439,0.040133476,0.12251091,410.2612,1,1,0.9779952461523778,3.0,1.1267725,0.25,False,,,31.189747,,,,3338005774514542720,412.26337,,,,,,,,1.7649459817265818,16.82757780677756
290,351,83.82658463006456,10.044004986718685,2.648604378209262,0.5697496693813282,-1.8670936877542537,16.09908,2.4995499,1.2211628,1.2783871,370.86978,1,1,0.9998623193145475,1.0,1.4041697,,False,3619.359,400.156,,0.9835,0.6441,0.4094,3338005843234011776,378.43378,4.2171,,0.0993,7.3703,,,,8.214165463075252,0.044292869289759236
291,352,83.69687958890428,10.045234848460897,2.518322989736476,0.5686515164622812,-1.6127649521158338,13.6916685,1.6372137,0.76567554,0.87153816,390.6014,1,1,0.9982214940148051,1.0,1.1096799,-2.0,False,5134.1074,381.2099,-19.698597,1.664,1.281,0.6998,3338006530428799360,389.79553,4.166,,-0.7795,4.5103,,,,5.697225650829992,0.4498935218419402
292,354,83.66585067472042,10.10610191194316,2.534447684063417,0.9685303510251064,-2.0060274869005963,15.06294,2.1932917,1.1282377,1.0650539,388.36328,1,1,0.9674619063810938,1.0,1.05781,,False,3748.6526,367.0038,,0.6807,0.4641,0.272,3338010035122106368,388.03473,4.021,,-0.2477,6.694,,,,7.082356654839774,0.12561958029673168
293,356,82.06676480182308,9.162111379538432,2.5842024901994662,1.4746565033012966,-2.165591389433145,17.92166,3.1608791,1.8506908,1.3101883,385.50098,1,0,0.9999998396175109,1.0,0.9968241,,False,3317.492,357.2801,,1.3812,0.8483,0.5954,3338029615876692992,385.1365,4.5844,,0.1804,9.2555,,,,9.983292703215092,0.008683262270506184
294,358,82.30924259643848,9.52701132726815,2.528853860685094,0.1986054562629847,-2.1861933001649123,16.467146,2.7558594,1.5445938,1.2112656,389.1588,1,1,0.9994834021376557,1.0,1.0233947,,False,3468.678,381.3233,,1.2566,0.8131,0.5169,3338045700530730240,388.81006,4.0131,,-0.5675,7.6722,,,,8.48176466366178,0.03461737514762088
295,360,82.51625477140215,9.448775039466424,2.4778970934730764,0.3139739878413619,-2.182850331007375,13.5886755,1.4764051,0.67057896,0.8058262,397.64838,1,1,0.9981229655645069,1.0,1.3391804,-0.25,False,,,30.452875,,,,3338052606838125184,399.0829,,,,,,,,5.559091831296268,0.510932192710195
296,365,82.34529092898195,10.33303111562997,2.5902144573725225,0.0526007393844398,-1.35801050501052,12.811871,1.5600948,0.7142954,0.84579945,383.33545,1,1,0.9999536764736308,1.0,1.1772525,-1.5,False,5264.9995,385.838,28.07152,1.5607,1.2122,0.6579,3338999595587301248,383.41986,3.8012,,-0.3997,3.6803,,,,4.8785496153825285,0.9562691687791749
297,367,82.393147199456,10.44814380724017,2.485443319026853,1.586277384691292,-1.8976471881466797,14.783219,1.863142,0.9151106,0.9480314,395.67734,1,0,0.9999999799129691,1.0,1.0964271,-0.25,False,4110.277,406.5788,29.231398,0.6742,0.4836,0.2633,3339007292168549120,396.55942,4.1387,,-0.1839,6.2161,,,,6.760238317128554,0.16900699236427424
298,368,82.44549032734326,10.491222949564044,2.4898692530446307,1.669376037650883,-1.87613334445209,17.293436,2.872549,1.629036,1.2435131,396.0931,1,0,0.9999999956426757,1.0,1.0157539,,False,3479.4385,497.411,,1.2888,0.8157,0.5472,3339007876284082432,392.30457,4.3025,,0.1125,7.963,,,,9.274318711036733,0.01668293722348263
299,369,82.53904051091492,10.560662150380535,2.5234314100633424,0.2128282018898641,-1.3568585157472783,17.902655,3.5652676,2.2189121,1.3463554,390.6763,1,1,0.9996687019790182,1.0,1.0252168,,False,3210.948,364.9817,,1.1585,0.6868,0.5342,3339010002291630976,390.7669,4.4592,,0.593,9.3063,,,,9.912612522887969,0.009267337741143786
