source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,phot_variable_flag,l,b,teff_val,a_g_val
6.04904E+17,132.9360052,0.0206548,11.69750549,0.012702391,1.133109226,0.025385694,-11.33162048,-2.950204594,13.083998,0.7412596,0.29026318,0.4509964,,,NOT_AVAILABLE,215.8593107,31.95197068,6197,0.8455
6.0502E+17,132.7337405,0.115632435,12.399775,0.077673389,0.478273617,0.160815487,8.376939807,-6.366405361,17.676168,1.0081463,0.42121124,0.58693504,,,NOT_AVAILABLE,215.0092163,32.06457662,,
6.05053E+17,133.3964192,0.136353518,12.31969535,0.097071451,0.261592184,0.165297593,-0.381974104,-2.466064111,18.055098,0.98558044,0.4099846,0.57559586,,,NOT_AVAILABLE,215.4125308,32.6207509,,
6.04899E+17,133.0788974,0.044340985,11.63225702,0.028547136,1.100928163,0.054492488,-11.07094661,-3.03367157,15.919052,1.2119112,0.5338154,0.6780958,,,NOT_AVAILABLE,215.9984473,32.05156319,4878,0.2743
6.04923E+17,132.8123661,1.184594541,11.93405037,0.846093419,3.102164946,1.465094183,-10.35764259,-4.851888154,20.76751,2.3028698,0.81433105,1.4885387,,,NOT_AVAILABLE,215.5464431,31.94106936,,
6.04972E+17,132.7765259,0.237691822,12.02803202,0.166578631,0.977762802,0.289974827,-10.9826041,-2.651285003,18.94137,2.2142887,1.0725098,1.141779,,,NOT_AVAILABLE,215.4285489,31.948395,,
6.04967E+17,132.5764793,4.395403127,11.91547616,2.525765041,,,,,20.94805,0.80049324,0.20005989,0.60043335,,,NOT_AVAILABLE,215.4529101,31.72359012,,
6.05034E+17,133.6565744,0.433982173,12.16137224,0.256124091,1.568314334,0.539607713,-14.82066739,-0.750790781,19.160149,2.4824295,1.1910763,1.2913532,,,NOT_AVAILABLE,215.7091416,32.78630709,,
6.04979E+17,132.3212622,0.199199138,11.91665242,0.11656218,0.191581718,0.221974935,-0.331824359,0.094075961,18.71088,1.0457096,0.46294975,0.58275986,,,NOT_AVAILABLE,215.3292817,31.49715004,,
6.049E+17,133.0238885,0.034681926,11.64749576,0.021630725,0.577732934,0.0428597,-7.398852868,-3.442686975,15.416039,0.8794098,0.35851192,0.52089787,,,NOT_AVAILABLE,215.9554267,32.00907965,5778.6665,0.41
6.04973E+17,132.7653216,2.043089753,12.06473935,1.074981191,-0.465987491,2.392774646,-2.26483713,-1.860498587,20.746273,2.1660328,0.70653725,1.4594955,,,NOT_AVAILABLE,215.383839,31.95371769,,
6.05056E+17,133.3920162,6.698975846,12.41711293,7.285607306,,,,,21.363914,,,,,,NOT_AVAILABLE,215.3051057,32.65715786,,
6.05013E+17,132.7641959,0.149848196,12.22705288,0.093446716,0.273703447,0.204286613,-1.500452597,-0.927787317,17.991602,0.87407494,0.34480667,0.52926826,,,NOT_AVAILABLE,215.2092319,32.02015856,,
6.04913E+17,132.5919643,0.416329732,11.72864194,0.268808338,0.036292936,0.487787226,1.263810989,-8.612949027,19.73215,1.6873589,0.69449806,0.9928608,,,NOT_AVAILABLE,215.6598054,31.65920944,,
6.0496E+17,132.5282172,0.076851625,11.74349151,0.050787918,1.161806948,0.095300816,-2.890975586,3.168426869,17.124393,1.4956436,0.6973095,0.7983341,,,NOT_AVAILABLE,215.6132526,31.60876079,,
6.05033E+17,133.7123345,0.362118357,12.15972674,0.205960504,-0.604022738,0.472467087,-1.19054202,0.193892331,19.336649,0.72117233,0.18043327,0.54073906,,,NOT_AVAILABLE,215.7379059,32.83518942,,
6.04919E+17,132.9532771,0.589594212,11.83313333,0.372228763,-1.146157339,0.821289166,-3.393398551,1.597247255,20.105965,1.7544231,0.48532677,1.2690964,,,NOT_AVAILABLE,215.7224753,32.02416037,,
6.04918E+17,132.8966597,0.571754547,11.83090238,0.362087691,2.668874969,0.736449432,-9.802926348,-4.000057955,19.787388,2.1167355,0.7949486,1.3217869,,,NOT_AVAILABLE,215.697522,31.97289724,,
6.0495E+17,133.1253815,0.307557898,12.10890322,0.201551418,1.805948442,0.446457393,-7.245128331,8.617220727,19.320648,2.4174004,1.1855736,1.2318268,,,NOT_AVAILABLE,215.5094316,32.29223759,,
6.04978E+17,132.3643678,7.136140579,11.93818025,5.203449902,,,,,21.1326,,,,,,NOT_AVAILABLE,215.3269692,31.54446061,,
6.04965E+17,132.49487,0.192390663,11.85841982,0.121411694,0.051444745,0.240019081,-6.29706466,-3.773431478,18.59265,0.90407753,0.35062218,0.55345535,,,NOT_AVAILABLE,215.4746337,31.6271996,,
6.05021E+17,132.6846371,1.106976621,12.3923959,0.807724926,2.626350321,1.547199392,-9.635203338,-14.49181195,20.676445,1.138937,-0.10648537,1.2454224,,,NOT_AVAILABLE,214.9937654,32.01785458,,
6.04917E+17,132.8748756,0.095403662,11.77338468,0.05748208,1.230936256,0.111261499,-10.74324587,-3.065571249,17.15606,1.6365509,0.7493439,0.88720703,,,NOT_AVAILABLE,215.7485599,31.92945066,,
6.05036E+17,133.4516872,0.99843341,12.19880008,0.620034221,4.384090676,1.122140184,4.553060475,-13.56403028,20.479376,2.2158012,0.7823658,1.4334354,,,NOT_AVAILABLE,215.5697341,32.61972515,,
6.049E+17,133.0316045,0.901057215,11.6335636,0.567032963,4.964119914,1.086338225,-7.529264688,-8.561175534,20.118374,2.2416172,0.8329506,1.4086666,,,NOT_AVAILABLE,215.974081,32.0100821,,
6.04969E+17,132.5552595,0.241250468,11.99932553,0.185766453,0.535348547,0.288813641,-5.379532898,-0.906085191,18.737282,1.1715755,0.5331917,0.63838387,,,NOT_AVAILABLE,215.3531278,31.73969213,,
6.0491E+17,132.8415825,0.056516901,11.72919389,0.034373021,1.101625222,0.070824744,-11.12235742,-2.806389984,16.33221,1.3556395,0.60456276,0.7510767,,,NOT_AVAILABLE,215.7797298,31.88133512,5061,0.365
6.04932E+17,133.2910251,0.363876289,11.92318366,0.22516305,0.199729772,0.426554293,1.5788125,-7.481485882,19.599665,0.6932869,0.124320984,0.5689659,,,NOT_AVAILABLE,215.7891478,32.36204555,,
6.0502E+17,132.7337275,0.229843787,12.39800926,0.156275719,1.229976326,0.320250786,3.891192407,-16.98448049,18.819447,2.3820076,1.2338371,1.1481705,,,NOT_AVAILABLE,215.0111075,32.06383547,,
6.0491E+17,132.8369633,0.435106151,11.72648114,0.288147957,0.624662855,0.550937275,-5.268744977,2.43140443,19.695267,2.0037003,0.8387451,1.1649551,,,NOT_AVAILABLE,215.7803966,31.87609162,,
6.04897E+17,132.957445,0.537844417,11.65331389,0.355420435,-0.525010896,0.631172437,8.666125978,-0.922454584,19.985397,2.0626354,0.81012535,1.2525101,,,NOT_AVAILABLE,215.9169699,31.95247142,,
6.04962E+17,132.547674,0.669158042,11.82443181,0.420801804,-0.599234945,0.811514002,0.345255139,-1.262996774,20.312307,0.8782978,0.12957382,0.748724,,,NOT_AVAILABLE,215.5362793,31.65993835,,
6.04907E+17,133.086419,2.594228217,11.84717777,1.507387995,,,,,20.40447,0.7802181,-0.86213684,1.642355,,,NOT_AVAILABLE,215.7717793,32.14838903,,
6.05034E+17,133.6290097,0.233865724,12.15079415,0.151963106,0.85928962,0.299066507,-4.011997557,-4.140553595,18.914644,2.0881424,1.0087528,1.0793896,,,NOT_AVAILABLE,215.7072475,32.75740239,,
6.04907E+17,133.0174586,6.073516428,11.80773005,3.643730271,,,,,21.272917,,,,,,NOT_AVAILABLE,215.7807184,32.07057802,,
6.04905E+17,132.9587839,0.022384212,11.75008321,0.013575956,1.038599679,0.027655595,-11.1681883,-3.098759992,13.641925,0.7833433,0.3046608,0.47868252,,,NOT_AVAILABLE,215.814074,31.99427065,5860.3335,0.5775
6.04941E+17,133.4652897,0.60375406,12.13226522,0.411995657,-0.38817198,0.705577069,-5.345392037,3.980646727,19.800297,2.4827156,1.2227459,1.2599697,,,NOT_AVAILABLE,215.6481333,32.60415045,,
6.05016E+17,132.7801877,0.290836703,12.33922979,0.186329714,0.123997192,0.393735024,-1.913916614,-2.954357479,19.0689,1.1089878,0.45720673,0.6517811,,,NOT_AVAILABLE,215.0964106,32.08085172,,
6.04948E+17,133.0252273,0.039311734,12.02934109,0.026852178,1.094369244,0.054538744,-11.10338264,-2.997016672,15.692036,1.163146,0.5092735,0.6538725,,,NOT_AVAILABLE,215.5467302,32.17006151,4949,0.268
6.04917E+17,132.9550997,0.093260032,11.78597683,0.052112257,0.350191683,0.116488152,-5.979970748,-4.702238618,17.047863,1.091774,0.46089172,0.63088226,,,NOT_AVAILABLE,215.7738622,32.00603712,5025.4897,
6.04905E+17,132.9863857,0.055458758,11.78182712,0.03512583,1.136002731,0.066457692,-11.49851908,-2.851303287,16.228561,1.4791307,0.67242813,0.8067026,,,NOT_AVAILABLE,215.7934385,32.03210845,4483,0.875
6.05009E+17,132.9861425,0.645194014,12.32642428,0.414007674,0.444132169,0.934389852,4.477703809,-1.975882293,20.180084,2.3968964,1.14505,1.2518463,,,NOT_AVAILABLE,215.2085615,32.25871131,,
6.04974E+17,132.5865633,8.007217397,12.00242086,9.43730589,,,,,21.117682,,,,,,NOT_AVAILABLE,215.3648228,31.7688168,,
6.05044E+17,133.723044,0.252796864,12.31898071,0.140924047,0.48849429,0.353194935,1.060389491,-4.398053813,18.651169,0.9005928,0.31409073,0.5865021,,,NOT_AVAILABLE,215.5705956,32.91085674,,
6.05031E+17,133.6031538,0.591715078,12.09553624,0.454799635,0.599123179,0.723244203,1.630777042,-1.529487306,20.146135,1.7330914,0.71481323,1.0182781,,,NOT_AVAILABLE,215.7544613,32.71141166,,
6.04905E+17,132.9748927,0.043723954,11.7242468,0.028177469,1.14751348,0.053678891,-11.03607944,-2.546134903,15.946616,1.2561674,0.55609417,0.70007324,,,NOT_AVAILABLE,215.849529,31.99775477,4851.28,0.3642
6.05002E+17,132.8968119,0.276271333,12.1847356,0.184619767,1.23655431,0.363639263,-10.79214152,-2.289362314,19.06961,2.3383827,1.1809788,1.157404,,,NOT_AVAILABLE,215.318146,32.12052552,,
6.05003E+17,132.8429752,0.42865257,12.26584716,0.279655576,0.757219337,0.611194681,-0.473136088,-1.380271738,19.68107,0.94901466,0.30033684,0.6486778,,,NOT_AVAILABLE,215.2052409,32.10630087,,
6.04899E+17,133.040161,0.350680911,11.60773574,0.23964334,1.857235699,0.41781889,-10.96437364,-3.010803281,19.516127,1.9040146,0.5017662,1.4022484,,,NOT_AVAILABLE,216.0058721,32.00682722,,
6.04981E+17,132.3791248,0.543919482,12.0119042,0.324938273,0.628652061,0.622990725,-9.691930262,-1.382889014,20.030226,1.7077332,0.6590462,1.048687,,,NOT_AVAILABLE,215.2553759,31.58830837,,
6.04914E+17,132.6874796,0.129868088,11.76255666,0.088493762,0.033502843,0.153531585,0.090072094,-7.266179551,17.746025,0.47238922,0.13705635,0.33533287,,,NOT_AVAILABLE,215.6696656,31.75833041,,
6.04905E+17,132.959197,0.021081758,11.74917968,0.01286547,1.120604625,0.025930792,-10.96567127,-2.561563903,13.349278,0.8012123,0.3187151,0.48249722,,,NOT_AVAILABLE,215.8152412,31.99425909,5891.3335,0.6898
6.049E+17,133.0261706,0.0217211,11.64473423,0.012921338,1.06735435,0.028339483,-11.4564744,-3.248080791,13.304484,0.75357246,0.29670048,0.456872,,,NOT_AVAILABLE,215.9594895,32.0099475,5898.3335,0.581
6.04918E+17,132.8287309,0.987248404,11.80898899,0.533219443,1.209252454,1.128838867,-1.344439632,-3.842857479,20.2724,0.73678017,-0.103357315,0.8401375,,,NOT_AVAILABLE,215.6881844,31.90334058,,
6.04917E+17,132.8637045,0.029921131,11.79249211,0.017767696,0.540498363,0.035543839,-4.30275383,-2.658674375,14.624081,0.66281986,0.24407578,0.4187441,,,NOT_AVAILABLE,215.7227194,31.92752347,6423.3335,0.735
6.0492E+17,132.9979632,0.040970795,11.91799712,0.02860492,1.121971468,0.054322025,-11.00190004,-3.103671582,10.205662,1.2436638,0.56624985,0.67741394,34.49368904,0.35349206,NOT_AVAILABLE,215.6530845,32.09936593,4768.2437,0.0223
6.0496E+17,133.2350267,4.425090236,12.27072593,2.291837207,,,,,20.942543,1.7453594,0.12561035,1.6197491,,,NOT_AVAILABLE,215.3878535,32.45694744,,
6.04899E+17,133.0481946,1.038293874,11.60148432,0.693526922,0.910687426,1.172707685,-2.226355509,-0.296793856,20.60935,0.7952709,-0.08128357,0.8765545,,,NOT_AVAILABLE,216.0164639,32.01133741,,
6.04999E+17,132.899195,0.478633922,12.176355,0.311990234,-0.418760537,0.651091482,1.392802249,-3.533918016,19.857578,1.1858234,0.3872013,0.79862213,,,NOT_AVAILABLE,215.3282898,32.11916425,,
6.05063E+17,133.5167212,39.7141289,12.51525177,16.20288203,,,,,21.329037,,,,,,NOT_AVAILABLE,215.258646,32.80858613,,
6.04918E+17,132.8478826,0.047154611,11.81828437,0.028356526,1.113443835,0.059270474,-11.26105797,-3.060735622,15.941956,1.2138996,0.5201874,0.69371223,,,NOT_AVAILABLE,215.6874824,31.92425624,4880,
6.04894E+17,133.0098441,6.743919008,11.60267057,1.614968068,,,,,19.405323,,,,,,NOT_AVAILABLE,215.996564,31.97775399,,
6.05026E+17,132.9822749,0.59008134,12.51720649,0.304863987,3.246259062,0.65380509,-0.217069272,-7.239279321,20.025969,2.1356945,0.8579693,1.2777252,,,NOT_AVAILABLE,215.001179,32.33409186,,
6.04923E+17,132.8829201,0.059004748,11.89067869,0.036230899,0.452524585,0.074522792,-0.200818699,-7.317456776,16.46282,0.9568348,0.38314056,0.5736942,,,NOT_AVAILABLE,215.6268793,31.98567926,5332,
6.05034E+17,133.6691139,1.304761476,12.18973884,0.778611303,-3.902385981,1.618875291,-1.316428983,-3.686642201,20.667923,0.768528,0.003011704,0.7655163,,,NOT_AVAILABLE,215.6845173,32.80925192,,
6.05053E+17,133.3925158,1.544777138,12.32898274,1.147945978,-0.32504435,1.694438335,-6.570785635,-4.170475868,20.712736,2.081173,0.6172104,1.4639626,,,NOT_AVAILABLE,215.400619,32.62112808,,
6.04932E+17,133.2731721,0.493889436,11.92332383,0.319957093,0.304058497,0.674408019,-2.399479214,-6.102845943,19.949877,2.034748,0.9109669,1.1237812,,,NOT_AVAILABLE,215.7803553,32.34623484,,
6.04944E+17,133.0408294,0.4313031,11.97399131,0.278849401,3.140981276,0.589390275,1.596178491,1.401396684,19.644526,2.4355736,1.1362038,1.2993698,,,NOT_AVAILABLE,215.6136772,32.16085129,,
6.0498E+17,132.3608533,0.579502088,12.01035328,0.316449438,1.120765653,0.702866343,-5.085653922,-13.95434126,20.120989,2.3239079,1.0952091,1.2286987,,,NOT_AVAILABLE,215.2482949,31.57141442,,
6.04981E+17,132.4025884,0.457919944,12.01235227,0.354073151,1.409073951,0.563550039,-10.93800186,-2.780742214,19.690746,2.4885979,1.2950325,1.1935654,,,NOT_AVAILABLE,215.2661186,31.60936003,,
6.04922E+17,132.7588969,0.443837904,11.89513535,0.303107957,0.916460775,0.551282294,3.485011431,-2.039245643,19.767221,2.1103382,0.97236824,1.13797,,,NOT_AVAILABLE,215.5623602,31.87728139,,
6.04918E+17,132.8290214,0.309142828,11.80603334,0.201412806,1.905373065,0.398807622,-10.87003988,-2.690484173,19.031242,2.1803398,0.9776459,1.2026939,,,NOT_AVAILABLE,215.6914865,31.90236163,,
6.04929E+17,133.3597943,0.108926074,11.92004639,0.066867635,0.245506017,0.137818255,-1.247440779,-0.960208186,17.749243,1.1142921,0.48571205,0.6285801,,,NOT_AVAILABLE,215.8258286,32.42186093,,
6.04915E+17,132.7597223,0.052623273,11.81485335,0.0361102,1.062644347,0.068543634,-10.71542946,-3.484976023,16.023914,1.2823925,0.56622124,0.71617126,,,NOT_AVAILABLE,215.6486226,31.84444817,4971,0.394
6.04928E+17,133.3651456,0.060284262,11.89273207,0.037492835,0.506065049,0.079073753,-19.07678276,-17.8335224,16.636618,0.7907829,0.30361557,0.48716736,,,NOT_AVAILABLE,215.8578148,32.41519623,5977.6665,0.025
6.04976E+17,132.7610175,0.921369437,12.09814815,0.638246288,1.242303286,1.031822104,-12.21029826,-3.844829419,20.56078,1.8406143,0.5708256,1.2697887,,,NOT_AVAILABLE,215.3459682,31.96379145,,
6.04904E+17,132.915187,0.057853261,11.70783774,0.032576885,1.060775101,0.071211723,-10.59872742,-2.687001557,16.273355,1.326313,0.59059334,0.7357197,,,NOT_AVAILABLE,215.8381776,31.93780227,4837.5,0.4
6.05032E+17,133.5630465,0.63868578,12.14775203,0.394732446,0.631731548,0.755532557,-2.597463473,0.072965816,20.126501,1.8895054,0.7541237,1.1353817,,,NOT_AVAILABLE,215.6786402,32.69749833,,
6.05035E+17,133.4958163,0.148852679,12.14100915,0.083288879,2.261456473,0.18008728,-19.38504973,-3.868094798,17.629612,2.4960861,1.3432579,1.1528282,,,NOT_AVAILABLE,215.6534378,32.63492668,,
6.04919E+17,132.9637087,0.123030512,11.85442748,0.077551646,0.10808094,0.169365534,-0.767708326,-0.065692737,17.702173,0.78292465,0.2773075,0.50561714,,,NOT_AVAILABLE,215.7046991,32.04234228,,
6.04918E+17,132.8300155,0.099569797,11.80749017,0.06081947,1.326128885,0.127212182,-10.98915255,-3.013867236,17.330847,1.8479023,0.8692093,0.978693,,,NOT_AVAILABLE,215.6904078,31.90385514,,
6.04932E+17,133.2780055,0.23629106,11.90971971,0.148247392,0.552447266,0.314583834,-3.807534841,2.907446128,18.802286,1.6138783,0.770628,0.8432503,,,NOT_AVAILABLE,215.7973237,32.34484506,,
6.04899E+17,133.0565506,0.204196614,11.62890479,0.130828044,0.709442526,0.247621802,-4.002458699,-1.980173305,18.712952,1.1443615,0.46479225,0.67956924,,,NOT_AVAILABLE,215.9911807,32.03029401,,
6.04939E+17,133.3342008,12.11847089,11.99173247,13.68406675,,,,,21.421244,,,,,,NOT_AVAILABLE,215.7362746,32.42905252,,
6.04905E+17,132.9960509,0.059992476,11.73547924,0.037915205,0.435557117,0.073698206,-7.460273437,-11.24015296,16.552847,0.9763756,0.40347862,0.57289696,,,NOT_AVAILABLE,215.8477508,32.02127196,5337.6665,0.5575
6.04948E+17,132.9261996,0.109444752,12.00794773,0.071551652,0.803344824,0.140876687,-2.613574436,-5.717221679,17.680756,1.2040977,0.5154476,0.68865013,,,NOT_AVAILABLE,215.5220241,32.07310203,,
6.04905E+17,132.9703608,0.04409162,11.77660726,0.024904098,1.126205114,0.051950004,-11.08857809,-2.784622528,15.629979,1.3492241,0.606822,0.7424021,,,NOT_AVAILABLE,215.7912766,32.01567727,4803.3,0.7835
6.04983E+17,132.256973,0.131615902,12.03231612,0.08496886,0.156234548,0.158996146,-3.639063492,-2.923790549,18.016575,0.8948231,0.37457275,0.5202503,,,NOT_AVAILABLE,215.175243,31.48817871,,
6.0497E+17,132.6754423,1.171983405,11.9212797,0.969705466,0.912704975,1.338039677,2.649709058,-1.188996115,20.575241,1.6977329,0.560339,1.137394,,,NOT_AVAILABLE,215.4942514,31.81400205,,
6.04904E+17,132.9945506,0.243618815,11.71880136,0.153510255,0.991973518,0.314963461,-10.70783773,-2.311419791,18.693827,2.082922,0.95308495,1.129837,,,NOT_AVAILABLE,215.8648799,32.0129429,,
6.04914E+17,132.7203789,0.087392987,11.72963839,0.060831809,0.896078975,0.107208367,0.370364983,-14.76767329,17.149736,1.41889,0.63344955,0.78544044,,,NOT_AVAILABLE,215.7206959,31.77378216,,
6.05016E+17,132.7757745,0.349499784,12.31000315,0.232667759,2.239120812,0.479447283,-4.881883905,2.49708242,19.385517,2.1029892,0.93860435,1.1643848,,,NOT_AVAILABLE,215.1257026,32.0648301,,
6.04917E+17,132.9200228,0.020741188,11.81820991,0.013003994,1.105891983,0.025901931,-10.89523292,-2.947925458,13.669246,0.76028156,0.3000517,0.46022987,,,NOT_AVAILABLE,215.7223945,31.98835379,5381.035,0.3615
6.04909E+17,132.7166905,0.265535781,11.70384346,0.191657682,0.289044495,0.326689418,-0.4276902,-3.258614398,19.012644,0.8021679,0.26516724,0.53700066,,,NOT_AVAILABLE,215.7464584,31.75968726,,
6.04921E+17,132.848971,0.743104827,11.8411955,0.46244245,1.119329524,1.000141968,-12.37636504,-5.917579449,20.22565,2.0073109,0.5288944,1.4784164,,,NOT_AVAILABLE,215.6634886,31.93481005,,
6.04941E+17,133.4716408,0.210064738,12.10124287,0.1451191,-0.147769609,0.249806165,-0.437064961,-4.115063985,18.529839,0.50819397,0.12673187,0.3814621,,,NOT_AVAILABLE,215.6846834,32.59688201,,
6.04962E+17,132.5470597,0.648888976,11.80610686,0.418162603,0.785262424,0.774608857,-11.94848194,-1.398781812,20.34075,2.2675915,0.86821175,1.3993797,,,NOT_AVAILABLE,215.5555378,31.65172675,,
6.0502E+17,132.7355408,0.046133817,12.41073342,0.030777488,0.617035689,0.062348066,-10.7202514,-0.900876773,15.936185,0.83152866,0.3354349,0.49609375,,,NOT_AVAILABLE,214.9982972,32.07070522,5795.6665,0.059
6.0497E+17,132.7496629,0.042120225,11.94432419,0.024994309,1.106261748,0.050559306,-10.72476695,-3.161385037,15.44746,1.0947332,0.46721077,0.62752247,,,NOT_AVAILABLE,215.5052797,31.8896095,4850,0.1777
6.04951E+17,133.0217798,0.149028887,12.131921,0.104511126,1.140822702,0.20488649,-14.40548456,-0.366421494,18.063478,2.1544857,1.0711403,1.0833454,,,NOT_AVAILABLE,215.4348618,32.20969826,,
6.04931E+17,133.1550526,0.091936585,11.91236621,0.055663251,1.343425476,0.130009945,-32.11261921,-4.586084694,16.873089,1.5579128,0.72109413,0.8368187,,,NOT_AVAILABLE,215.7349958,32.23665846,4366.5,0.2937
6.04928E+17,133.3767574,28.51539655,11.89207416,10.85345883,,,,,21.279253,,,,,,NOT_AVAILABLE,215.864153,32.42524192,,
6.0493E+17,133.1138977,2.077956711,11.83547775,1.026512901,,,,,19.30369,2.787468,1.1664257,1.6210423,,,NOT_AVAILABLE,215.7976261,32.16791783,,
6.04897E+17,132.9649974,0.178172648,11.64909702,0.121112269,-0.025132068,0.221946693,-1.031417289,-1.403152114,18.42262,0.8536186,0.3041401,0.54947853,,,NOT_AVAILABLE,215.9251425,31.95741234,,
6.04971E+17,132.8408918,0.286287335,11.98692119,0.203478825,0.401704373,0.383123172,-8.044996633,-16.21869362,19.116713,0.7567673,0.048168182,0.7085991,,,NOT_AVAILABLE,215.5035302,31.98848964,,
6.05033E+17,133.5914,0.310874217,12.14147246,0.194774001,-0.026662595,0.409030368,-0.300874308,-9.823146315,19.150396,1.5699768,0.6893158,0.880661,,,NOT_AVAILABLE,215.6991346,32.72009028,,
6.05003E+17,132.8625673,0.094633657,12.23574221,0.061671336,1.163291956,0.124766484,-11.07777059,-2.938346935,17.3714,1.7463875,0.82580566,0.9205818,,,NOT_AVAILABLE,215.246955,32.11124162,,
6.04996E+17,132.9296015,0.319541521,12.12906447,0.200579336,0.543376788,0.40630399,-7.479107408,-1.240374594,19.26144,1.6494637,0.70077133,0.9486923,,,NOT_AVAILABLE,215.3936643,32.12654998,,
6.04948E+17,132.908561,0.032264167,12.0234346,0.021847097,1.161668921,0.040432061,-11.02656885,-3.396658264,12.848541,0.78741264,0.31452656,0.4728861,,,NOT_AVAILABLE,215.4969264,32.06387458,5860,
6.04973E+17,132.6316104,0.1948366,11.97523153,0.137710948,0.717948914,0.241272696,-3.841140553,-2.807000128,18.55425,2.0550842,1.0060787,1.0490055,,,NOT_AVAILABLE,215.4155039,31.79753871,,
6.04997E+17,132.917663,0.071976576,12.14758515,0.045517472,1.223682973,0.091017305,-10.94407215,-2.99711479,16.788742,1.5762243,0.73095703,0.8452673,,,NOT_AVAILABLE,215.3680453,32.12363327,4324.433,0.543
6.05003E+17,132.8547201,0.02128479,12.24711887,0.015102837,2.913631439,0.025721177,-20.61757119,-4.703536465,13.35701,1.2459002,0.55335903,0.6925411,,,NOT_AVAILABLE,215.2309785,32.10898134,5022,0.703
6.04933E+17,133.1867302,2.707484508,11.95413966,2.118484319,,,,,20.862988,1.1487103,-0.08380318,1.2325134,,,NOT_AVAILABLE,215.7054237,32.28226788,,
6.0497E+17,132.6751715,1.77352953,11.96140171,1.44191545,,,,,20.749094,1.835022,0.4559021,1.3791199,,,NOT_AVAILABLE,215.4512089,31.83050324,,
6.04893E+17,133.0176554,0.111327937,11.5635404,0.071262665,1.287476015,0.136358854,-10.89323561,-2.893782498,17.655626,1.8444023,0.89380455,0.95059776,,,NOT_AVAILABLE,216.0422054,31.96823141,,
6.04934E+17,133.4302749,0.109561294,11.92084708,0.070583907,0.579414537,0.133966301,-6.78265862,-6.481679407,17.660902,1.4649715,0.6652794,0.79969215,,,NOT_AVAILABLE,215.8591301,32.48484169,,
6.04918E+17,132.8965213,0.032157918,11.86096413,0.020382956,1.133648465,0.039847051,-10.86003417,-2.627145519,15.104297,1.0022707,0.41791916,0.58435154,,,NOT_AVAILABLE,215.6652646,31.98534909,5333,0.1063
6.05005E+17,133.034104,0.026431858,12.26289668,0.018036225,1.111720119,0.034698711,-10.76500079,-2.859057145,14.056765,0.82142735,0.33159542,0.48983192,,,NOT_AVAILABLE,215.2999012,32.27504058,5812.5,0.262
6.05038E+17,133.5337084,4.791476194,12.23824988,2.178976308,,,,,20.949223,0.3983326,-0.20850754,0.60684013,,,NOT_AVAILABLE,215.5666598,32.70903206,,
6.04942E+17,133.4166873,0.040750937,12.10334809,0.024616916,0.436345975,0.049034726,0.4074337,-1.362225026,15.457206,0.7950764,0.31181622,0.48326015,,,NOT_AVAILABLE,215.6558615,32.54890659,5832,0.8227
6.04974E+17,132.667592,0.627892563,12.04617355,0.478648176,0.89580905,0.767230961,-11.60971013,-1.775134446,20.142635,2.0685234,0.7639427,1.3045807,,,NOT_AVAILABLE,215.3568569,31.8590896,,
6.04948E+17,132.9141674,0.02482762,12.01587079,0.017545233,1.086593197,0.030441822,-10.6878165,-2.978558922,14.447429,0.86839676,0.3534298,0.51496696,,,NOT_AVAILABLE,215.5077364,32.06570694,5849.0146,0.206
6.04967E+17,132.4404724,14.13305832,11.92761013,12.6558801,,,,,21.219507,,,,,,NOT_AVAILABLE,215.3747046,31.60772311,,
6.04902E+17,133.209343,4.374184886,11.74370421,2.320913376,,,,,20.990337,0.93310547,0.22083282,0.71227264,,,NOT_AVAILABLE,215.9423527,32.21429544,,
6.04904E+17,133.0136657,0.031654213,11.71126082,0.020075058,1.162846187,0.038353786,-10.9031995,-2.963929058,15.085811,1.0032864,0.4208269,0.58245945,,,NOT_AVAILABLE,215.8822149,32.02676892,5327,0.176
6.04941E+17,133.4552717,0.243649919,12.11784057,0.17187743,-0.312175619,0.284118338,0.684047076,-5.593190025,18.744387,0.70459366,0.24464798,0.45994568,,,NOT_AVAILABLE,215.6588627,32.58924098,,
6.04913E+17,132.611753,0.086493185,11.7252057,0.057014213,0.35579685,0.10594435,2.653830609,-15.20168244,17.178318,0.7873173,0.30446815,0.48284912,,,NOT_AVAILABLE,215.6730126,31.67536092,,
6.05016E+17,132.784018,0.043276398,12.34580609,0.029622974,0.400586008,0.053848509,2.577317793,-3.693728111,15.590646,0.84238815,0.3384161,0.50397205,,,NOT_AVAILABLE,215.0911716,32.0869791,5775,0.9067
6.04918E+17,132.8469394,0.039546392,11.80736234,0.023041485,1.111625607,0.047573463,-10.97836238,-3.395680009,14.060972,1.0794992,0.4554205,0.62407875,,,NOT_AVAILABLE,215.6987137,31.91884619,4932.05,1.096
6.04984E+17,132.3597739,0.369739204,12.04520997,0.232067107,1.13387319,0.456741408,-9.129184943,0.077002441,19.620417,2.1804028,1.0049171,1.1754856,,,NOT_AVAILABLE,215.2105776,31.5849649,,
