source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,bp_g,radial_velocity,radial_velocity_error,phot_variable_flag,l,b,teff_val,a_g_val
598691984069077248,132.94536968437498,0.6010268197870808,11.258305499355092,0.43634863997358964,2.3904768434206956,0.764513093740555,19.998251,2.4622784,1.1555309,,,NOT_AVAILABLE,216.332780534556,31.775110305372934,,
598658178377009408,132.43904844191852,0.037455716285258185,10.946329112475633,0.023724385067999634,1.697264527907258,0.049231563440127454,15.285919,1.2350359,0.5488453,,,NOT_AVAILABLE,216.4165337172158,31.192802292650445,4873.92,0.0213
598872544489581568,132.15378524601394,0.2707612754338324,11.365852264316905,0.18662012300347605,0.11883871674403013,0.34225259466174207,18.999584,1.192419,0.45717812,,,NOT_AVAILABLE,215.83389853922966,31.11714253043872,,
598864641751136512,132.20482052784936,1.4860608894004865,11.160984893513929,0.9782178591223814,-0.7379959855291446,1.5807119708169821,20.758738,0.9287262,0.07074547,,,NOT_AVAILABLE,216.07542154532555,31.07587370764362,,
598676693985469312,132.92758447553285,0.4361110041104181,11.113314085459296,0.31787534444157983,2.9517578577347763,0.5566886198450928,19.548708,2.5117397,1.23979,,,NOT_AVAILABLE,216.4784590671358,31.697801423493843,,
598685391289764608,132.59334041909563,0.120079125599364,11.114136504540722,0.07731169310138922,1.7097766697125654,0.15391829936808257,14.559363,1.1335516,0.4798975,,,NOT_AVAILABLE,216.31413821568455,31.401221165716805,4907.9126,0.3757
598690369158191872,132.91222728638505,0.08407025908039403,11.22553577910768,0.049075476322309054,0.7183233958458818,0.10409452741962134,16.660885,,,,,NOT_AVAILABLE,216.35148970673652,31.731780909349897,,
598855433341627008,132.34780348840644,0.4566617194228556,11.230800811424128,0.3276778122719904,1.560021790066727,0.5939315499444454,19.744984,1.9801712,0.8509464,,,NOT_AVAILABLE,216.07093072484057,31.23250346110929,,
598626739215668864,133.21558497464133,0.43547366593947273,11.08654964587195,0.30756580268202766,0.27899733017334527,0.5826951143882338,19.710926,1.6904259,0.68203735,,,NOT_AVAILABLE,216.64836703998964,31.942225376525155,,
598618046202503040,133.05670330633802,2.4798237230672835,10.945781976565614,0.8959826913668947,,,20.33788,,,,,NOT_AVAILABLE,216.72009446341133,31.741167322778637,,
598851207091897088,132.28001181752512,0.020529921111667602,11.045098145029678,0.014037575992185835,1.437748640622081,0.027576254997369307,13.424308,0.78930473,0.31615162,,,NOT_AVAILABLE,216.23450999481767,31.093518395483773,5871.6665,0.1655
598643438049227392,132.69097670108923,0.7453566487415646,10.863924391879669,0.47998819264898807,0.18456484038999582,1.05412209291967,20.091255,1.9619503,0.873806,,,NOT_AVAILABLE,216.62716695695246,31.38144528976314,,
598660892796314496,132.60039080952748,0.08419925629841864,11.052157749472824,0.05327105720224341,0.5237939973980922,0.12048077348221073,16.838543,0.8908005,0.3638096,,,NOT_AVAILABLE,216.38331081964265,31.381156617578448,5679.0,0.0795
598675972426566144,133.04050789746657,0.7334381467678787,11.097624228583465,0.5231076592432803,0.6905491417762212,0.8914808155341107,20.334854,2.196127,0.8768177,,,NOT_AVAILABLE,216.55053655788214,31.791437527779625,,
598858869313622528,132.14478893719613,0.13754854179749249,11.134410008254253,0.09978505119528076,0.33552056771249217,0.17647626622842755,18.036917,1.6154613,0.77035904,,,NOT_AVAILABLE,216.07437857564176,31.011263271471698,,
598643846071885568,132.68176469514262,11.272878020322356,10.895231063106628,2.2339629740104296,,,20.903591,1.6695004,0.48931122,,,NOT_AVAILABLE,216.58947919919567,31.38662086685212,,
598662847006432000,132.9511358745877,1.5250268413727321,10.878060003235992,1.216956414302539,-0.5545062743417347,1.5553361566827888,20.62759,2.0707874,0.8156128,,,NOT_AVAILABLE,216.74008732365976,31.618521815524222,,
